"pointid","xcoord","ycoord"
878,1698584.6041,719412.650022667
879,1699843.997,721243.80572266
880,1699157.5352,722175.681422659
881,1696788.6865,720530.241322667
882,1694779.9117,721303.114522668
883,1695410.0373,715851.869322667
884,1692148.6009,718702.392722664
885,1694109.9096,718187.984822661
886,1696522.5218,712595.551722667
887,1692424.2172,715360.587622662
888,1696315.8358,714389.612522663
889,1693190.2783,711143.49332266
890,1693244.4824,709627.286322661
891,1694342.1015,707607.457222666
892,1699531.4543,705431.737122661
893,1697665.4296,705358.460522671
894,1700656.2866,705512.476222662
895,1701502.5798,705381.59992266
896,1703371.8271,706598.487922665
897,1702914.3916,705972.049222666
898,1702938.6608,705712.685822664
899,1701969.0282,706222.407622666
900,1702182.7586,707326.638522661
901,1702000.2651,706499.41902266
902,1701108.3214,707448.544122665
903,1699979.4272,707351.168022665
904,1697268.5778,701276.952022661
905,1695497.8346,700962.703822666
906,1697980.5325,701724.360522659
907,1699797.9654,702709.623022665
908,1700024.0754,702878.105922658
909,1698904.1683,699765.018022662
910,1698401.6454,703485.825422658
911,1686043.8754,697611.291122664
912,1685986.0345,697650.943322663
913,1688036.0659,697377.04642266
914,1686164.3124,697451.812722662
915,1686164.6334,697454.090722662
916,1680265.4713,690818.681022666
917,1679637.6216,690549.165222661
918,1679641.3078,690537.721222666
919,1680842.1997,692843.050522661
920,1680207.1876,691985.011222662
921,1680416.4391,691774.361422661
922,1681501.5933,691880.059122664
923,1681942.9879,690499.483322662
924,1681492.5156,688078.379622665
925,1682198.3744,690595.114522659
926,1681456.2102,687996.991822668
927,1681444.5052,687958.737522664
928,1684782.2023,689540.208722669
929,1684431.7846,688223.44942267
930,1684431.9159,688220.156422666
931,1684689.8583,694611.281522665
932,1683531.4609,691638.54222267
933,1683465.8554,693002.393522671
934,1683567.1584,691992.292022661
935,1683215.5768,693809.297322664
936,1686421.4734,689956.691022661
937,1685311.656,687946.84592266
938,1685305.7802,687679.855622662
939,1685944.7775,688086.899822666
940,1686122.313,687527.098022664
941,1686766.9908,689385.605922661
942,1690396.4674,689011.877922663
943,1690076.6827,693804.69842267
944,1689420.0813,695916.057722661
945,1689280.9974,696336.086122661
946,1686973.8336,693146.954322665
947,1688161.0385,689273.655522662
948,1687876.219,689499.109022666
949,1687200.4758,690243.721322658
950,1687319.7832,687767.556222665
951,1694219.6249,679882.945022666
952,1694194.7777,679620.633022663
953,1695348.7386,680409.601322664
954,1694869.3546,681412.535022665
955,1696163.1925,678712.975022666
956,1695740.079,676535.735522663
957,1696018.9341,679231.47792266
958,1697155.3029,677106.733222663
959,1697458.8048,675493.430322661
960,1697605.2069,679281.68802267
961,1699561.7721,675984.258922664
962,1697593.502,679509.735622665
963,1697293.1484,679857.101722664
964,1697575.9281,679540.021622662
965,1697431.757,680706.28922266
966,1697884.1833,679687.558222661
967,1697618.1141,679536.335122665
968,1698092.6094,679610.873822664
969,1700928.6525,681518.91412266
970,1701021.2621,681972.31542266
971,1706310.6437,675356.015422665
972,1706974.1706,677943.906222664
973,1706302.8318,675370.733622664
974,1706174.3654,681746.280822664
975,1705926.2787,679372.618422666
976,1705902.9586,679789.642022665
977,1708536.5077,675843.207722662
978,1708203.0422,675160.32572267
979,1708202.0555,675160.884922666
980,1709279.4232,677042.364522662
981,1711031.8244,679219.495122663
982,1712701.0881,680703.988022665
983,1713243.233,681123.921722662
984,1713169.8932,683884.689122664
985,1712771.158,684246.75292266
986,1715653.0408,682243.816522663
987,1715883.4229,682636.136822664
988,1711493.8687,683321.842222662
989,1711414.9336,683548.111822661
990,1711014.4593,682134.42952266
991,1709561.8513,680559.29082267
992,1709529.2835,681585.258422667
993,1708143.631,683809.195822664
994,1708191.4712,684173.883322665
995,1709780.6154,683516.379522662
996,1707516.32,682300.266522662
997,1708289.2712,677807.412322664
998,1716677.6441,678764.250422661
999,1715986.4975,677251.573522669
1000,1713173.0992,677407.916122661
1001,1712774.3774,677492.008722663
1002,1712057.4354,676836.337422667
1003,1712094.677,677109.532422665
1004,1710711.7794,675998.362122665
1005,1710659.3604,676233.181022665
1006,1728690.7268,665910.467022667
1007,1729042.1853,668714.200222656
1008,1727381.4686,668396.529022663
1009,1727403.9259,668754.311422662
1010,1729092.9274,670765.946422661
1011,1732560.2702,668399.171322664
1012,1730159.7661,670610.787522664
1013,1729385.6858,673600.900122661
1014,1729439.1707,671224.755322665
1015,1728845.6359,679514.732422664
1016,1729520.2138,676037.845422666
1017,1725861.0297,678073.817922662
1018,1725359.1355,678280.518722665
1019,1722837.7262,674070.492222662
1020,1722574.6652,674467.651022664
1021,1721339.4384,670952.382622664
1022,1719143.4587,667771.948222669
1023,1719343.1291,667884.687422671
1024,1719056.1179,669934.642022665
1025,1719613.3472,671540.917522659
1026,1720748.2616,682717.301122662
1027,1721001.8238,679308.094222667
1028,1719979.8891,681711.69332267
1029,1719659.1459,681849.079522662
1030,1720362.0666,679289.385522659
1031,1719848.6729,679089.308422663
1032,1716806.8122,675312.925822662
1033,1716936.3637,675577.865922668
1034,1716377.7226,672985.298822668
1035,1717266.709,665214.56052266
1036,1715923.8924,663855.212522668
1037,1718289.6609,658743.60562266
1038,1717083.8025,659075.196122663
1039,1717086.1586,659064.631022665
1040,1718511.8366,658570.216922663
1041,1720604.9951,661673.478322666
1042,1720864.4182,662361.184422661
1043,1720766.5196,662320.749122664
1044,1721489.2684,661701.984122664
1045,1721729.9357,661575.302822666
1046,1719593.4112,657290.14772266
1047,1718629.3489,661251.009422665
1048,1719765.1355,656659.549522666
1049,1718124.0229,655792.29532267
1050,1719467.5343,654253.22722266
1051,1718542.1697,653884.076622668
1052,1720494.4307,655707.424722663
1053,1719936.7134,656272.877222663
1054,1720165.1151,653558.964922664
1055,1718922.581,652966.882422664
1056,1720427.6008,649685.146022668
1057,1718103.5971,650234.204422662
1058,1721176.7441,652441.561922662
1059,1721460.9362,650149.207222663
1060,1721699.4713,650052.896322667
1061,1724056.2311,645767.370422664
1062,1725072.9024,645694.164222663
1063,1724481.3762,645783.735222663
1064,1725505.1663,646114.858522667
1065,1725788.3452,646646.194322664
1066,1726042.6641,647270.764522666
1067,1725754.1336,647712.149622662
1068,1725403.053,648212.901722665
1069,1726277.2289,647628.317522665
1070,1726269.3988,648246.082722658
1071,1724605.8519,649497.415422665
1072,1723853.438,648579.069022666
1073,1725277.8804,650996.106022661
1074,1725642.4017,652196.816922667
1075,1727634.1981,655600.350722666
1076,1727056.977,655031.464022669
1077,1726842.729,654778.263322662
1078,1727060.654,655021.738722663
1079,1727891.5938,655388.182422664
1080,1728137.5407,654929.307722662
1081,1729430.3857,656610.193922665
1082,1729674.8418,656489.590422668
1083,1724934.2274,653750.792122667
1084,1725048.2833,653566.583422662
1085,1723693.3176,654241.86832266
1086,1724091.0569,654678.33072266
1087,1723841.5124,654306.901722666
1088,1723836.3038,654303.375622665
1089,1724204.0896,655116.026222667
1090,1725051.9751,655494.157622663
1091,1725235.9027,655538.366722667
1092,1726519.1571,658096.484422664
1093,1727407.5274,658124.115822662
1094,1728430.5666,659877.811322667
1095,1727101.9196,662312.424322665
1096,1727201.9783,662773.369522665
1097,1724294.5586,660239.243922663
1098,1724810.8518,662198.588222666
1099,1724982.3628,662778.070122665
1100,1722635.1154,661711.787722663
1101,1722636.2863,661901.044822663
1102,1722151.9297,658725.717322666
1103,1722304.5801,659377.078922664
1104,1722057.315,660344.831222665
1105,1721724.2743,658936.084022661
1106,1721544.7626,659283.970922665
1107,1721879.2506,657367.355722664
1108,1721911.7991,657222.469322668
1109,1720931.7846,658228.82742266
1110,1724458.4478,644196.41852266
1111,1724719.0805,642449.555122668
1112,1724724.603,642436.984522664
1113,1726993.0776,640746.614522664
1114,1726957.8465,640696.646422662
1115,1726961.1135,640682.215422664
1116,1727573.2637,643988.840922664
1117,1727996.9716,644538.846922664
1118,1727750.2023,642154.398222663
1119,1727975.3846,642599.135422657
1120,1728017.149,639899.486122664
1121,1727381.6117,639508.966822661
1122,1727329.502,639455.745722664
1123,1728438.9626,640240.380022664
1124,1677009.7585,687223.148422659
1125,1678377.5971,686419.412022662
1126,1676804.4633,687544.728222663
1127,1676610.3028,688319.490522664
1128,1675605.4636,688763.396222666
1129,1713409.8995,649267.76682267
1130,1713165.2602,649055.734822667
1131,1712441.7906,649321.816322663
1132,1712999.9085,648210.790522664
1133,1712572.2998,647441.091422663
1134,1713047.3867,647269.076722665
1135,1711026.868,648090.299422663
1136,1710325.1217,648201.181522666
1137,1710431.6589,648707.679722668
1138,1710055.5182,649431.711522665
1139,1711967.3305,649213.257422668
1140,1728300.3071,660717.163022664
1141,1728497.2294,659937.519422665
1142,1713847.8777,646125.568622662
1143,1709666.476,660386.158722661
1144,1679827.5031,690177.736022662
1145,1680499.4883,689029.738922662
1146,1680877.4973,688595.737622659
1147,1680891.4957,688497.741922667
1148,1680891.4984,688343.739022661
1149,1681024.4967,688224.740422659
1150,1727253.3376,639973.189022664
1151,1709118.2863,714172.435722667
1152,1708406.5272,713478.875922664
1153,1708534.2868,713740.684522666
1154,1708743.2442,713824.007622659
1155,1704983.407,725470.459822667
1156,1690647.5548,697732.510822666
1157,1688242.7116,698819.157922663
1158,1709549.6488,660701.060022664
1159,1682320.6325,692747.233222664
1160,1683505.9099,691918.525922662
1161,1705623.6731,718173.892822664
1162,1727301.5025,638475.734622665
1163,1715034.0429,645928.658922657
1164,1722785.5075,653333.037222665
1165,1722834.3313,653115.702822665
1166,1722799.538,653270.581922667
1167,1722878.1039,652920.85332267
1168,1722779.7395,653628.350122663
1169,1686897.4956,706137.732722672
1170,1687443.5035,698801.736922664
1171,1685567.4985,698129.736522664
1172,1688640.4954,701342.733422664
1173,1693631.4993,699221.742322666
1174,1689431.5003,701335.741222666
1175,1695437.4984,700803.736022669
1176,1695367.5002,701531.730122665
1177,1685819.4995,702469.731622664
1178,1686827.4993,705983.736022661
1179,1684370.5017,696442.737522667
1180,1685259.5002,697485.740922666
1181,1697649.496,705367.743222664
1182,1675165.5049,706417.734822664
1183,1690369.5006,701811.737522663
1184,1692553.4981,672019.74412266
1185,1708751.5049,656213.735022665
1186,1702990.5011,663822.742122667
1187,1689361.4957,671683.73872266
1188,1683607.4996,691913.739722663
1189,1729443.4999,670787.744822662
1190,1696242.4936,684080.741622662
1191,1693421.4953,685445.733522663
1192,1697271.4979,687475.737222664
1193,1696760.5001,686950.734322663
1194,1699868.4959,687202.73822267
1195,1700883.4971,689043.741322659
1196,1703891.9321,690579.919722666
1197,1703343.4871,690766.885622668
1198,1703286.5362,690798.217422666
1199,1703207.4951,690849.735422667
1200,1706119.4985,690317.735722663
1201,1704257.4964,690485.74442266
1202,1703931.2366,690576.89722267
1203,1712564.7144,690604.20562266
1204,1711840.9908,690314.232722666
1205,1710683.4934,690037.743422669
1206,1712875.6384,690925.319922667
1207,1716665.5866,688773.920422664
1208,1715155.1758,689699.646622663
1209,1718701.4694,690008.409622666
1210,1719967.4968,690609.547422668
1211,1718904.2507,690232.673022663
1212,1718904.4083,690231.149022664
1213,1721567.4938,688520.596822662
1214,1721657.3044,688317.850722661
1215,1722599.026,687984.98932267
1216,1725362.4161,688323.659022668
1217,1727594.4461,689182.352122665
1218,1728603.9285,688744.022322664
1219,1729635.0187,686607.606622662
1220,1729675.1151,686590.421022667
1221,1731827.6167,684675.837222666
1222,1732524.8725,684531.603622658
1223,1732785.7946,683994.901922667
1224,1734152.3917,682994.220522665
1225,1735173.1511,682951.922322667
1226,1736305.3832,682942.651122664
1227,1736964.0408,683461.425022659
1228,1737194.4618,683364.137922664
1229,1740002.916,684729.222722663
1230,1739784.2731,687900.932922662
1231,1740040.9829,684845.596722669
1232,1739147.2924,688524.433822663
1233,1732206.982,687151.990822667
1234,1732174.2584,687422.743022662
1235,1732323.5424,687414.489522661
1236,1733012.1075,687011.140522666
1237,1737624.0222,689401.876122668
1238,1737745.8262,689582.053322667
1239,1738701.6693,689091.96672266
1240,1743144.7849,692317.020422665
1241,1721571.267,691158.455422665
1242,1721603.4977,691423.733022668
1243,1721912.8034,692096.283922659
1244,1721570.2366,691517.674322668
1245,1725890.4817,694685.105722666
1246,1725019.5173,692507.314922668
1247,1724763.0546,692395.193322664
1248,1725928.8812,694801.338622662
1249,1726935.6824,694569.723522666
1250,1729029.4695,696373.060322664
1251,1729948.5583,696953.271522664
1252,1729995.7769,697019.035722663
1253,1730081.5537,697429.333622668
1254,1729995.0619,697548.847522663
1255,1730008.2966,697787.954122664
1256,1730059.0227,697963.930222666
1257,1730477.8169,698686.080322666
1258,1730609.9331,698708.064422666
1259,1736285.4222,702238.041422661
1260,1740287.2467,700292.182822663
1261,1740798.8927,700408.909522663
1262,1745701.1774,702715.361922661
1263,1749520.8253,705807.195722666
1264,1703084.6676,691891.614722666
1265,1703184.0484,691677.865322667
1266,1702844.0309,693617.998322661
1267,1702782.646,693696.078422664
1268,1702827.0188,694041.593722664
1269,1703581.4636,694529.932522665
1270,1705006.1637,694992.210222661
1271,1705481.1066,694972.388722661
1272,1705648.7903,694881.340422665
1273,1707179.0807,697268.043022666
1274,1707768.1014,697003.590322664
1275,1708296.6112,696662.720722666
1276,1709245.0134,696305.416722664
1277,1709767.4601,697103.710322666
1278,1710169.3911,697411.007422664
1279,1710288.2917,697967.171322667
1280,1710233.2122,698190.845622664
1281,1710270.5757,698799.588222664
1282,1710493.8243,699143.049122658
1283,1710975.6388,699405.236822663
1284,1711389.0205,700449.203522667
1285,1711262.4139,700900.725122663
1286,1711810.7436,702187.142022665
1287,1712424.0648,702622.316722663
1288,1714279.4745,703215.12982266
1289,1745259.9793,707189.85852267
1290,1731363.1186,711246.280622666
1291,1735171.1954,713451.466822665
1292,1732491.9722,712116.328622665
1293,1736669.3654,713692.019422661
1294,1739571.3614,717482.079622662
1295,1741055.31,717309.786322666
1296,1743768.2562,716381.867022665
1297,1744073.9152,716233.931322663
1298,1745749.7008,714294.393922671
1299,1749169.0575,708884.529922665
1300,1749648.2787,708679.135422661
1301,1752296.6424,706956.433022665
1302,1745065.9316,719649.666022663
1303,1747463.7379,719827.948322663
1304,1748003.7452,720205.988922662
1305,1749940.5912,729541.605522661
1306,1747876.0715,720696.430722658
1307,1747882.7694,720669.18152266
1308,1741023.7384,721499.199222666
1309,1739597.0254,728460.62882266
1310,1739705.6626,729987.803322664
1311,1743295.1687,741815.952522664
1312,1734307.5587,715980.89612266
1313,1734646.9633,717880.099922667
1314,1734272.9995,722964.846422664
1315,1733012.0691,729899.503022664
1316,1719099.9311,715721.27462266
1317,1719372.3499,708689.94362266
1318,1703581.3592,696776.936122661
1319,1703481.8343,698403.902022662
1320,1703474.4126,699317.268922663
1321,1702866.4364,700917.181722667
1322,1701817.7612,704340.375222667
1323,1699335.5163,692635.250222665
1324,1699658.9065,691129.086122663
